id,title,description,price,url,avg_review,image,company,tags,category,g_link,thirdparty,pwa_ready
1893,"Fresh Relevance","Fresh Relevance is a versatile personalization platform that helps commerce-driven businesses deliver revenue-boosting experiences across websites, apps, emails, SMS and ads - no technical expertise required. The platform saves you time, boosts conversions and integrates with your tech stack. On average, clients see 30% of online sales being influenced by Fresh Relevance.",0.00,https://commercemarketplace.adobe.com/freshrelevance-freshrelevanceddl.html,5,https://commercemarketplace.adobe.com/media/catalog/product/d/e/dee9_fresh-relevance-social-media-profile-400px_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Fresh Relevance","Extensions,Content,&,Customizations,Mobile,Personalization,&,Experience,Management","Extensions, Content & Customizations, Mobile, Personalization & Experience Management",,1,0
1894,"Webeyez Analytics","The world has gone digital.",0.00,https://commercemarketplace.adobe.com/webeyez-module-analytics.html,5,https://commercemarketplace.adobe.com/media/catalog/product/b/a/ba3b_logo_240x240.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,"Webeyez Analytics","Extensions,Reporting,&,Analytics","Extensions, Reporting & Analytics",,1,0
1895,TrustedSite,"TrustedSite offers a suite of certifications that help to alleviate the most common concerns that people have when they shop online. Earn these certifications to display TrustedSite trustmarks throughout your site and show visitors that they can trust your business.",0.00,https://commercemarketplace.adobe.com/mcafeesecure-module-mcafeesecure.html,4.5,https://commercemarketplace.adobe.com/media/catalog/product/c/1/c19c_ts-240x240-icon_2.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,TrustedSite,"Extensions,Payments,&,Security,Fraud","Extensions, Payments & Security, Fraud",,1,0
1896,"Zonos Checkout","Zonos Checkout is designed to help you expand and sell globally without worrying about the complexities of cross-border. Create a first-class localized experience with our landed cost calculations, localized shopping experience, fraud protection, and powerful shipment rating. Let Zonos handle VAT threshold monitoring, in-country tax remittance, and reconciliation and gain the peace of mind to focus on what matters most—providing a great product to your shoppers.",0.00,https://commercemarketplace.adobe.com/zonos-checkout.html,5,https://commercemarketplace.adobe.com/media/catalog/product/1/d/1d63_magentologoforcheckout_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,Zonos,"Extensions,Shipping,&,Fulfillment,Cross,Border,Fulfillment","Extensions, Shipping & Fulfillment, Cross Border Fulfillment",,1,0
1897,"Live Chat","For those who use Magento, LiveChat can be a valuable tool for improving your customer support and increasing your online sales. Customers often have product-related queries such as availability, sizes, colors, and more. With LiveChat, you can quickly engage with them and enhance their shopping experience.",0.00,https://commercemarketplace.adobe.com/livechat-module-magento-livechat.html,4.6,https://commercemarketplace.adobe.com/media/catalog/product/e/e/ee51_contained_mark_orange_1.png?width=750&height=360&store=default&image-type=image&fit=bounds,Text,"Extensions,Customer,Support,Live,Chat","Extensions, Customer Support, Live Chat",,1,0
1898,"Richpanel Self-Service & Help Desk","Self-Service Portal & Help Desk. Automate repetitive queries so agents can focus on complex cases.",0.00,https://commercemarketplace.adobe.com/richpanel-analytics-magento2-extension.html,5,https://commercemarketplace.adobe.com/media/catalog/product/0/0/0059_rp-240x240.png?width=750&height=360&store=default&image-type=image&fit=bounds,Richpanel,"Extensions,Customer,Support,Live,Chat","Extensions, Customer Support, Live Chat",,1,0
1899,"Delete Order","Every admin wants to keep their store clean and neat. While you test the store, there will be many unwanted orders and invoices which you created to test the functionality. That will affect the performance of the store due to lack of memory. In this situation, the admin will definitely think for a delete option to remove these unwanted data.",0.00,https://commercemarketplace.adobe.com/abzertech-delete-order.html,5.0,https://commercemarketplace.adobe.com/media/catalog/product/4/2/4207_delet-order-240x240.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,Abzer,"Extensions,,Content,&,Customizations","Extensions, Content & Customizations",,0,0
1900,"PagSeguro Trasparente","PagSeguro UOL is  the most famous online payment company in Brazil, supporting different  payment methods with a single integration (similar to PayPal). PagSeguro  is part of Universo Online (UOL group) which, according to Ibope  Nielsen Online, is the Brazil\'s largest internet portal with more than  50 million unique visitors and 6.7 billion page views every month. In  2015, it was recognized as the ""Best Payment Method"" by the Congresso  Afiliados Brasil (Brazil Affiliates Congress).",0.00,https://commercemarketplace.adobe.com/ricardomartins-pagseguro.html,5,https://commercemarketplace.adobe.com/media/catalog/product/8/e/8e6b_logo-2021-m2-240x240_5.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Ricardo Martins","Extensions,Payments,&,Security,Payment,Integration","Extensions, Payments & Security, Payment Integration",,1,0
1901,"Order Eraser","Order Eraser allows admin users to delete in an easy way any useless order from the orders grid. It can be tested, canceled, or pending orders. You can delete the orders one by one, or massively via the mass actions dropdown. The extension will automatically delete:",0.00,https://commercemarketplace.adobe.com/wyomind-ordereraser-meta.html,5,https://commercemarketplace.adobe.com/media/catalog/product/2/3/23e4_oe_2_1_2.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,Wyomind,"Extensions,Shipping,&,Fulfillment,Order,Management,(OMS)","Extensions, Shipping & Fulfillment, Order Management (OMS)",,0,0
1902,"Cloudflare Dashboard","Cloudflare is a content delivery network (CDN) provider that brings security and acceleration enhancements to any platform. Cloudflare sits in front of your website\'s hosting solution. Cloudflare uses 150+ data centers in its network to globally cache static content (such as images) on your website. Rather than loading files from your primary hosting account, you’re able to spread your traffic load across Cloudflare’s network. You can see a natural improvement in loading speeds since it will take fewer hops across the internet to view your website.",0.00,https://commercemarketplace.adobe.com/jetrails-magento2-cloudflare.html,5,https://commercemarketplace.adobe.com/media/catalog/product/c/3/c3ee_logo_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,JetRails,"Extensions,Site,Optimization,Performance","Extensions, Site Optimization, Performance",,1,0
1903,"Recapture Abandoned Carts Email Marketing","Recapture.io is dead simple email marketing and abandoned cart recovery for Magento 1 and 2.  Easy to use, famous 5-minute setup, you can start recovering lost revenue from your customers quickly and painlessly.  No coding required.",0.00,https://commercemarketplace.adobe.com/recapture-magento2-connector.html,5,https://commercemarketplace.adobe.com/media/catalog/product/3/f/3f1f_recaptureabandonedcartsemailmarketing_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,Recapture,"Extensions,Marketing,Email,Marketing,Marketing,Automation","Extensions, Marketing, Email Marketing, Marketing Automation",,1,0
1904,"Channable Connect","With Channable, every team member can collaboratively list, manage, and advertise products across channels - all from one platform.",0.00,https://commercemarketplace.adobe.com/magmodules-magento2-channable.html,5,https://commercemarketplace.adobe.com/media/catalog/product/e/c/ecf3_m2_v2_1_1_2.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,Magmodules,"Extensions,Sales,Marketplace,Feeds","Extensions, Sales, Marketplace Feeds",,1,0
1905,"Route Shipping Protection","All About Route",0.00,https://commercemarketplace.adobe.com/route-route-m2.html,5,https://commercemarketplace.adobe.com/media/catalog/product/7/f/7fcd_logo_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Route App LLC","Extensions,Shipping,&,Fulfillment","Extensions, Shipping & Fulfillment",,1,0
1906,Gorgias,"Meet Gorgias. The customer support platform designed for ecommerce — and built to unify your entire stack.",0.00,https://commercemarketplace.adobe.com/gorgias-module-magento-connect.html,4.9,https://commercemarketplace.adobe.com/media/catalog/product/3/7/3726_logonew1_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Gorgias Inc.","Extensions,Customer,Support,Live,Chat","Extensions, Customer Support, Live Chat",,1,0
1907,"Cart2Cart: M2 Upgrade","Cart2Cart is a leading automated shopping cart migration service that aims to minimize human involvement in the process of data migration across different shopping cart solutions. It provides a fully automated 3-step data migration that doesn’t expect any coding skills for a successful switch.",0.00,https://commercemarketplace.adobe.com/magneticone-cart2cart-migration-from-magento.html,5.0,https://commercemarketplace.adobe.com/media/catalog/product/b/e/bedb_m2upgrade_2.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,Cart2Cart,"Extensions,,Content,&,Customizations,,Product,Content,,Rich,Media","Extensions, Content & Customizations, Product Content, Rich Media",,1,0
1908,"Order Tracking & Returns","WeSupply provides a complete package of Magento 2 services that includes key features like Delivery Notifications, eCommerce Tracking Tools, Returns & RMA, Store Locator, and more.",0.00,https://commercemarketplace.adobe.com/wesupply-toolbox.html,5,https://commercemarketplace.adobe.com/media/catalog/product/d/2/d25f_logo-2_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,"WeSupply LLC","Extensions,Shipping,&,Fulfillment","Extensions, Shipping & Fulfillment",,1,0
1909,"Advanced Shipping Manager","Helping thousands of online stores since 2005, Advanced Shipping Manager delivers full control over ALL of your shipping rules and methods.  Our customers say our app pays for itself almost immediately! What will you gain as our customer?  Full access to our staff where you will receive excellent advice and support from a dedicated team via phone, tickets, emails, and live chat!  A team that understands that our success begins with yours!  With 16 years of experience and thousands of stores under our care - there is not a challenge it cannot handle!",0.00,https://commercemarketplace.adobe.com/kingwebmaster-module-shipping.html,5.0,https://commercemarketplace.adobe.com/media/catalog/product/f/b/fbc3_asm-logo-240x240.png?width=750&height=360&store=default&image-type=image&fit=bounds,"KingWebmaster, LLC","Extensions,,Shipping,&,Fulfillment","Extensions, Shipping & Fulfillment",,1,0
1910,"WhatsApp Chat","WhatsApp is a highly recognized messaging app that is widely used for instant communication. Customers have tons of questions when making specific purchases or ordering a product online. To resolve their queries, they always want to get an immediate response instead of spending more time talking to customer support raising a request for assistance. At such moments, to boost the customer experience as well as increase customer trust and loyalty towards your brand; the store owners can provide instant support with the help of social media tools.",0.00,https://commercemarketplace.adobe.com/sparsh-whatsapp-chat-extension.html,5,https://commercemarketplace.adobe.com/media/catalog/product/c/3/c3c1_whatsapp-chat_1.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Sparsh Technologies","Extensions,Customer,Support,Live,Chat","Extensions, Customer Support, Live Chat",,1,0
1911,"Fastly CDN","Fastly is an edge cloud platform that provides security and delivery services at the network edge, closer to your customers for faster performance. The Fastly extension for Magento replaces native caching in Magento Enterprise and extends across our globally distributed platform. In addition to being Magento’s first and only Premier Technology Partner for content delivery networks (CDNs), Fastly was also selected to be part of the Magento Enterprise Cloud Edition technology stack.",0.00,https://commercemarketplace.adobe.com/fastly-magento2.html,5,https://commercemarketplace.adobe.com/media/catalog/product/6/6/66ee_fasty_logo_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Fastly Inc","Extensions,Site,Optimization,Hosting,Performance","Extensions, Site Optimization, Hosting, Performance",,1,0
1912,"Product Inquiry With Hide Price","Due to many circumstances like price fluctuations or staying ahead in price competition our development team at Sparsh created an extension for Magento 2 called Product Inquiry With Hide Price for eCommerce store admins. This extension nevertheless can be a productive tool for the admin if they want to beat the price competition by not disclosing the price and encourage users to send an inquiry about the product. A simple Pop Up will appear if the customer wants to send an inquiry for more product details like price quotation and how they can buy.",0.00,https://commercemarketplace.adobe.com/sparsh-magento-2-product-inquiry-extension.html,4.7,https://commercemarketplace.adobe.com/media/catalog/product/9/e/9e62_product-inquiry_1.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Sparsh Technologies","Extensions,Marketing,Email,Marketing,Marketing,Automation,Advertising","Extensions, Marketing, Email Marketing, Marketing Automation, Advertising",,0,0
1913,"Calcurates: Accurate Shipping Rates","Calcurates is an all-in-one app for managing shipping methods, rates and delivery dates.",0.00,https://commercemarketplace.adobe.com/calcurates-module-magento.html,5,https://commercemarketplace.adobe.com/media/catalog/product/2/2/228d_calcurates_sq_240_2.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,"Calcurates s.r.o.","Extensions,Shipping,&,Fulfillment,Address,Verification","Extensions, Shipping & Fulfillment, Address Verification",,1,0
1914,"Shop By Brand","Managing numerous manufacturers and selling their items through the online store? Need to improve the online layered route? How about we make connecting with properties and brand pages with our Shop By Brand module. The extension helps your clients look through the items by brands and by different choices like classification, shading, value, book writer, film sort, and so forth.",0.00,https://commercemarketplace.adobe.com/sparsh-magento-2-brand-extension.html,3.5,https://commercemarketplace.adobe.com/media/catalog/product/5/5/552f_shop-by-brand_1.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Sparsh Technologies","Extensions,Marketing,CRM,SEO/SEM,Advertising","Extensions, Marketing, CRM, SEO/SEM, Advertising",,0,0
1915,"Banner Slider","Do you want to pull in the consideration of potential clients visiting your website? Provided that this is true, make sure to look at this extension. This Banner Slider is a fully responsive Magento 2 extension developed by Sparsh which enables you to include exquisite sliders with unlimited pictures and video slides. Initially, you can gather the slider information and arrange it as you see fit. You can include a plethora of pictures and video slides to your collected information with different design alternatives. You can also include these banner sliders practically any place on your webshop. A few potential use cases include adding a full-screen picture slider to your landing page for better marketing or adding a slider to the cart to advance the potential strategical pitch of the items.",0.00,https://commercemarketplace.adobe.com/sparsh-magento-2-banner-extension.html,5,https://commercemarketplace.adobe.com/media/catalog/product/0/d/0d34_banner-slider.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Sparsh Technologies","Extensions,Marketing,CRM,SEO/SEM,Advertising","Extensions, Marketing, CRM, SEO/SEM, Advertising",,0,0
1916,"Trust Payments","The Trust Payments extension offers a simple and easy to implement method for merchants to add e-payment capabilities to their Adobe Commerce online commerce setup.",0.00,https://commercemarketplace.adobe.com/trust-payments-limited-module-trust.html,5,https://commercemarketplace.adobe.com/media/catalog/product/1/0/1084_tp_logo_240px_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Trust Payments Limited","Extensions,Payments,&,Security,Payment,Integration","Extensions, Payments & Security, Payment Integration",,1,0
1917,"Buy Now","There is no doubt in the fact that advertising has been carefully and blatantly woven into our lives. But have you wondered what makes one carefully thought out advert? The ones featuring the ‘Buy Now’ button. At Sparsh, we have a team of Magento 2 developers who have developed a Buy Now extension with the sole purpose to make the checkout process easy and as quick as possible. The extension is designed in such a way that the Buy Now buttons by default will be shown on Catalog Page, Product detail page, Related products list page, search result page, Up-sell products list page, Cross-sell products list page, Wish list page and on Compare products page.",0.00,https://commercemarketplace.adobe.com/sparsh-buy-now-magento-2-extension.html,5,https://commercemarketplace.adobe.com/media/catalog/product/9/b/9b5f_buy-now.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Sparsh Technologies","Extensions,Content,&,Customizations,Personalization,&,Experience,Management,Site,Search,&,Navigation","Extensions, Content & Customizations, Personalization & Experience Management, Site Search & Navigation",,0,0
1918,"Order Comments","Almost all eCommerce websites feature a way through which they can hear what their customer’s want to say during the checkout process. After creating an eCommerce website, you have the chance to improve your customer’s buying experience by allowing customers to leave comments on their orders. At Sparsh, providing quality service is what exactly we aim for. The Order Comments extension created by us will appear on the order detail page in the Magento admin. Customers can add comments, instructions or special requests when they are placing an order in your store.",0.00,https://commercemarketplace.adobe.com/sparsh-magento-2-order-comments-extension.html,4.5,https://commercemarketplace.adobe.com/media/catalog/product/4/7/477a_order-comments_1.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Sparsh Technologies","Extensions,Shipping,&,Fulfillment,Order,Management,(OMS),Warehouse,Management,System,(WMS)","Extensions, Shipping & Fulfillment, Order Management (OMS), Warehouse Management System (WMS)",,0,0
1919,GDPR,"The GDPR extension for Magento 2 is developed by a team of developers at Sparsh. By using the extension, customers can control their data by anonymizing or deleting their accounts right in the Account dashboard. Based on GDPR rule, the right to erasure (the right to be forgotten), the extension enables the admin as well as customers to customize some sections about customer data, customer rights, update the privacy policy and so more.",0.00,https://commercemarketplace.adobe.com/sparsh-magento-2-gdpr-extension.html,5,https://commercemarketplace.adobe.com/media/catalog/product/f/2/f276_sparshgdpricon_1.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Sparsh Technologies","Extensions,Payments,&,Security","Extensions, Payments & Security",,0,0
1920,"Assign Order To Customer","Many times while online shopping, to save time your customer uses a guest functionality to complete their order. Also, such guest orders can not be tracked or viewed by your customer even if they logged in to their account. To their order status, they raise a ticket or try to contact you to know updates. However, they can use the guest order tracking forms provided by default Magento 2. But granting such order access to your respective customers can save your time and efforts from replying individually.",149.00,https://commercemarketplace.adobe.com/magecomp-magento-2-assign-order-to-customer.html,5,https://commercemarketplace.adobe.com/media/catalog/product/1/f/1f74_assign-order-to-customer-240x240_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,"MageComp LLP","Extensions,Shipping,&,Fulfillment","Extensions, Shipping & Fulfillment",,0,0
1921,SMTP,"A reliable SMTP server is aimed to improve the chances of stable email delivery. If you desire to install the email SMTP on your Magento 2 website, this powerful extension will allow you to do it without extra headache.",0.00,https://commercemarketplace.adobe.com/aitoc-smtp.html,5,https://commercemarketplace.adobe.com/media/catalog/product/a/6/a6ab_smtp_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,Aitoc,"Extensions,Marketing,Email,Marketing","Extensions, Marketing, Email Marketing",,0,0
1922,"Rich Snippets","Rich snippets are Magento structured data that help users find what they want in organic search as soon as they visualize it. Displaying more detailed info in organic search results lets you segment customers in advance and draw relevant traffic to your site. Implementing Rich Snippets will show your potential customers additional information about your products with enhanced search results, increasing the outreach of your brand to your audience. Links with rich snippets have higher positions in search results and an increased click-through rate of 20-30%.",499.00,https://commercemarketplace.adobe.com/weltpixel-m2-weltpixel-google-cards.html,5,https://commercemarketplace.adobe.com/media/catalog/product/e/6/e6e8_rich_snippets-1_1_1_1_1_1_1_1_2_1_2.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,WeltPixel,"Extensions,Marketing,SEO/SEM","Extensions, Marketing, SEO/SEM",,0,0
1923,"Image Optimizer","Apptrian Image Optimizer will optimize your images (GIF, JPG, PNG), reducing their file size without losing image quality and speed up your site. The extension is very easy to install and use. You can optimize images by clicking a button in Magento Admin or automatically by a configurable cron job. If you are an advanced user you will be pleased to know that extension is fully configurable. You can change optimization options even swap utilities used for optimization with the ones you like. (By default our extension is using optimization utilities recommended by Google PageSpeed Insights and GTmetrix.)",0.00,https://commercemarketplace.adobe.com/apptrian-image-optimizer.html,5,https://commercemarketplace.adobe.com/media/catalog/product/7/a/7a9b_apptrian-image-optimizer-icon_2.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,"Apptrian LLC","Extensions,Site,Optimization,Performance","Extensions, Site Optimization, Performance",,0,0
1924,"ClickSend SMS","ClickSend is a global leader in business communication solutions. Our reputation is built on technical expertise, industry experience, quality support and service reliability. From bulk marketing to mission-critical solutions, if you need a business messaging provider, you can rely on ClickSend. Using ClickSend, you can send SMS to any country globally.",0.00,https://commercemarketplace.adobe.com/clicksend-sms.html,5,https://commercemarketplace.adobe.com/media/catalog/product/8/f/8fd3_clicksend_icon_only_gradient_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,"ClickSend Pty Ltd","Extensions,Content,&,Customizations,Mobile,Personalization,&,Experience,Management,Rich,Media","Extensions, Content & Customizations, Mobile, Personalization & Experience Management, Rich Media",,1,0
1925,"Google Customer Reviews","Google Customer Reviews is a free program that lets you collect feedback from users who’ve made a purchase on your site. Ratings from Google Customer Reviews apply to your seller ratings eligibility. Google Customer Reviews offers more ways to customize the Google badge and opt-in on your site, better account management tools that save your time and new insights into your seller rating. With Google Customer Reviews, you can collect valuable reviews about your business for free.",0.00,https://commercemarketplace.adobe.com/aitoc-google-customer-reviews.html,3.7,https://commercemarketplace.adobe.com/media/catalog/product/c/a/cae9_gcr_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,Aitoc,"Extensions,Marketing,Email,Marketing,Marketing,Automation,Advertising","Extensions, Marketing, Email Marketing, Marketing Automation, Advertising",,1,0
1926,"SAML Single Sign On – SAML SSO Login","Magento SSO Single Sign-On with our SAML Single Sign-On – SAML SSO Login extension allows SSO with Azure AD, Azure AD B2C, Keycloak, ADFS, Okta, Shibboleth, Salesforce, GSuite / Google Apps, Office 365, SimpleSAMLphp, OpenAM, Centrify, Ping, RSA, IBM, Oracle, OneLogin, Bitium, WSO2, NetIQ, ClassLink, FusionAuth, Absorb LMS and all SAML 2.0 capable Identity Providers into your Magento site.",0.00,https://commercemarketplace.adobe.com/miniorange-inc-saml-sp-single-sign-on.html,4.7,https://commercemarketplace.adobe.com/media/catalog/product/d/6/d6b1_saml-sso_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,miniOrange,"Extensions,Content,&,Customizations","Extensions, Content & Customizations",,1,0
1927,"Free Shipping Admin","There are a lot of customers that decide to pick up their orders to avoid shipping costs. These orders are free of shipping costs which means that a Free Shipping method has to be selected for them. But what happens if you don\'t want to activate the default Magento Free Shipping method for the frontend users? Add a new free shipping method only for admin users (backend) using this Free Shipping Admin extension by MageVision.",0.00,https://commercemarketplace.adobe.com/magevision-module-free-shipping-admin.html,5,https://commercemarketplace.adobe.com/media/catalog/product/e/e/ee89_free_shipping_admin_6_2_1.png?width=750&height=360&store=default&image-type=image&fit=bounds,MageVision,"Extensions,Shipping,&,Fulfillment,Order,Management,(OMS)","Extensions, Shipping & Fulfillment, Order Management (OMS)",,0,0
1928,"AccurateTax Sales Tax","AccurateTax.com is a solely-owned venture from NetBlazon, a premier provider of e-commerce products and services founded in 1998.  Our first venture into online sales tax came in 2002 when we developed a sales tax module for another shopping cart platform. It was called Zip Based Sales Tax, and it gave merchants the ability to charge different sales tax rates by 5-digit zipcodes. At the time, it was a breakthrough for that cart. Before “Zip Tax”, as it was affectionately known, all retailers had to either charge one state-wide rate or ask customers to select the appropriate rate. (Guess how often that worked out?) Even at the time, basing sales tax on zip code wasn’t very precise, but it was a step in the right direction.",0.00,https://commercemarketplace.adobe.com/accuratetax-tax.html,5,https://commercemarketplace.adobe.com/media/catalog/product/3/1/3172_accuratetaxlogo-520_2.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,AccurateTax,"Extensions,Accounting,&,Finance,Taxes","Extensions, Accounting & Finance, Taxes",,1,0
1929,"FraudLabs Pro Fraud Prevention","FraudLabs Pro provides fraud prevention solution to help online merchants to detect fraud and therefore minimize the chargebacks and fraud losses. We have been in the fraud prevention market for more than 10 years. Thousands of clients are currently using our solution to protect their daily transactions, and the number is growing. Why they choose us? Not only we provide them a reliable and advanced fraud detection solution, we also provide an absolute Free Micro plan for the small/mid size company to start protecting them from fraud. Please visit them at https://www.fraudlabspro.com to learn more.",0.00,https://commercemarketplace.adobe.com/hexasoft-module-fraudlabspro.html,4.5,https://commercemarketplace.adobe.com/media/catalog/product/1/8/1828_flp-logo-square-240-magento.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Hexasoft Development Sdn Bhd","Extensions,Payments,&,Security,Fraud","Extensions, Payments & Security, Fraud",,1,0
1930,"PayPal Recurring Payment","PayPal is a global leader in online payments and a fast and secure way for customers to pay online. With PayPal Express Checkout, You can boost sales by allowing your customers the ability to pay by credit card or from their personal PayPal account.",0.00,https://commercemarketplace.adobe.com/sparsh-magento-2-paypal-recurring-payment-extension.html,5,https://commercemarketplace.adobe.com/media/catalog/product/4/f/4fda_paypal-recurring-payment_1.png?width=750&height=360&store=default&image-type=image&fit=bounds,"Sparsh Technologies","Extensions,Payments,&,Security,Checkout,Enhancements,Payment,Integration","Extensions, Payments & Security, Checkout Enhancements, Payment Integration",,1,0
1931,"OAuth OIDC Single Sign On (SSO)","Magento OAuth / OpenID Connect Single Sign-On SSO extension by miniOrange allows login (Single Sign-On) into Magento with Azure AD, Azure B2C, AWS Cognito, Office 365, WSO2, Okta, Salesforce, Discord, LinkedIn, Invision Community, Slack, Discord, PingFederate, OneLogin, Keycloak, Amazon, Twitch or other custom OAuth 2.0 providers. Magento OAuth / OIDC extension can be used for authorization and authentication purposes with any OAuth / OIDC Provider that conforms to the OAuth 2.0 and OpenID Connect (OIDC) standards.Magento OAuth / OpenID Connect Single Sign-On SSO provides user authentication with OAuth & OpenID Connect protocol and allows authorized users to login into the Magento site. We provide features like Attribute Mapping & Role Mapping which help to map user data returned from your OAuth Provider to Magento. You can also add an SSO Login Button on both your Magento frontend and backend login page with our extension. Please check our step-by-step setup guide here. We also offer a Magento 1 compatible version of this extension. To know more, click here. You can download the extension from here and install it manually by following this steps.",0.00,https://commercemarketplace.adobe.com/miniorange-inc-miniorange-oauth-sso.html,4.9,https://commercemarketplace.adobe.com/media/catalog/product/1/a/1ac8_e937_oauth-sso_2_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,miniOrange,"Extensions,Content,&,Customizations","Extensions, Content & Customizations",,1,0
1932,FAQ,"FAQ extension allows you to create a dedicated FAQ page, where all customer concerns gather in one place. The FAQs are displayed nearly on one page with collapse/expand the feature. Your customers can view relevant topics quickly without going through different pages and waiting for the pages to reload. It comes with two managers: FAQ manager and group manager. The latter allows creation/addition /deletion of any type of group to show the content and faq manager is for managing all the content.",0.00,https://commercemarketplace.adobe.com/mageprince-module-faq.html,5,https://commercemarketplace.adobe.com/media/catalog/product/f/b/fb16_faq_2.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,Mageprince,"Extensions,Customer,Support","Extensions, Customer Support",,0,0
1933,"Coinremitter Cryptocurrency Payment Processor","Coinremitter is an emerging online cryptocurrency payment processing service provider to process worldwide cryptocurrency payments. Coinremitter is trusted by over 35k merchants around the globe. Coinremitter supports all major cryptocurrencies such as Bitcoin, Litecoin, Bitcoin Cash, Ethereum, Doge, Dash, USDT-ERC20, USDT-TRC20, Tron, Monero, and Binance Coin (BEP20). Their processing fees come among the lowest, which is about 0.23% only. To become a Coinremitter member you do not require any ID or even go through any KYC process.",0.00,https://commercemarketplace.adobe.com/coinremitter-magento2.html,5.0,https://commercemarketplace.adobe.com/media/catalog/product/a/6/a6f7_240x240logo_jpg.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,Coinremitter,"Extensions,,Payments,&,Security,,Payment,Integration","Extensions, Payments & Security, Payment Integration",,1,0
1934,"Admin Category Product Link","What if you search for a product by category in the Magento admin and then you want to navigate to that product from the product category in the category tab? The common solution is to navigate to the product grid and search for that specific product. But there is also a simpler and faster solution! The Admin Category Product Link extension is a simple but really useful extension that gives you the ability to edit products directly from the category products/products in the category tab in Magento admin.",0.00,https://commercemarketplace.adobe.com/magevision-module-admin-category-product-link.html,5,https://commercemarketplace.adobe.com/media/catalog/product/d/1/d156_admin_category_product_link_9_2.png?width=750&height=360&store=default&image-type=image&fit=bounds,MageVision,"Extensions,Content,&,Customizations,Product,Content","Extensions, Content & Customizations, Product Content",,0,0
1935,"Live Story","Forget about code and templates: with our freehand designable editor, you can create layouts and publish them on Adobe Commerce in no time. This will help you to skip development dependencies and build a collaborative, future ready remote design process.",0.00,https://commercemarketplace.adobe.com/livestory-livestory.html,5,https://commercemarketplace.adobe.com/media/catalog/product/b/f/bf5f_ls_240.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,"Live Story Inc","Extensions,Content,&,Customizations,Personalization,&,Experience,Management,Rich,Media,Translations,&,Localization","Extensions, Content & Customizations, Personalization & Experience Management, Rich Media, Translations & Localization",,1,0
1936,"Order Tracking","Order Tracking module by Ksolves allows the admins and the sellers to track the complete status of the particular shipment. This module allows you to easily manage the status of your orders. By having the right product data at the right time, the customers can easily check the order details without facing any issues. With the help of this module, the customers can click on the order tracking option on the frontend and then the complete status of the particular order will be visible.",0.00,https://commercemarketplace.adobe.com/ksolves-magento-2-tracking-order-extension.html,4.7,https://commercemarketplace.adobe.com/media/catalog/product/9/9/9934_order-tracking.jpg?width=750&height=360&store=default&image-type=image&fit=bounds,"Ksolves India Ltd.","Extensions,Content,&,Customizations,Personalization,&,Experience,Management","Extensions, Content & Customizations, Personalization & Experience Management",,0,0
